Transaction ID,Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
4437,446,1,Cleansers,20,2024-11-02
4437,446,4,Cleansers,20,2024-11-02
4438,391,31,Eye Care,55,2024-12-06
4438,391,35,Lip Care,15,2024-12-06
4439,493,22,Moisturizers,40,2024-04-08
4439,493,1,Cleansers,20,2024-04-08
4439,493,31,Eye Care,55,2024-04-08
4440,375,33,Eye Care,25,2025-01-29
4440,375,20,Moisturizers,30,2025-01-29
4440,375,21,Moisturizers,35,2025-01-29
4441,270,49,Pore Care,35,2024-09-26
4441,270,33,Eye Care,25,2024-09-26
4441,270,5,Cleansers,25,2024-09-26
4441,270,32,Eye Care,40,2024-09-26
4441,270,20,Moisturizers,30,2024-09-26
4442,134,40,Acne Treatment,35,2025-01-13
4442,134,2,Cleansers,15,2025-01-13
4442,134,4,Cleansers,20,2025-01-13
4442,134,45,Sensitive Skin Treatment,25,2025-01-13
4443,213,45,Sensitive Skin Treatment,25,2024-03-22
4443,213,19,Moisturizers,25,2024-03-22
4443,213,21,Moisturizers,35,2024-03-22
4443,213,34,Lip Care,5,2024-03-22
4443,213,4,Cleansers,20,2024-03-22
4444,260,44,Sensitive Skin Treatment,25,2024-03-04
4444,260,34,Lip Care,5,2024-03-04
4444,260,19,Moisturizers,25,2024-03-04
4444,260,5,Cleansers,25,2024-03-04
4444,260,2,Cleansers,15,2024-03-04
4445,440,44,Sensitive Skin Treatment,25,2024-05-09
4445,440,2,Cleansers,15,2024-05-09
4445,440,1,Cleansers,20,2024-05-09
4445,440,32,Eye Care,40,2024-05-09
4446,191,22,Moisturizers,40,2024-03-05
4446,191,36,Lip Care,20,2024-03-05
4447,110,18,Moisturizers,30,2025-01-31
4447,110,40,Acne Treatment,35,2025-01-31
4447,110,21,Moisturizers,35,2025-01-31
4448,357,31,Eye Care,55,2024-04-21
4448,357,50,Pore Care,20,2024-04-21
4448,357,21,Moisturizers,35,2024-04-21
4448,357,19,Moisturizers,25,2024-04-21
4448,357,22,Moisturizers,40,2024-04-21
4449,167,44,Sensitive Skin Treatment,25,2024-06-22
4449,167,21,Moisturizers,35,2024-06-22
4449,167,34,Lip Care,5,2024-06-22
4450,292,45,Sensitive Skin Treatment,25,2024-11-11
4450,292,45,Sensitive Skin Treatment,25,2024-11-11
4450,292,21,Moisturizers,35,2024-11-11
4450,292,22,Moisturizers,40,2024-11-11
4450,292,34,Lip Care,5,2024-11-11
4451,238,31,Eye Care,55,2024-02-29
4451,238,20,Moisturizers,30,2024-02-29
4451,238,35,Lip Care,15,2024-02-29
4452,332,2,Cleansers,15,2024-09-16
4452,332,19,Moisturizers,25,2024-09-16
4453,307,50,Pore Care,20,2024-12-15
4453,307,18,Moisturizers,30,2024-12-15
4453,307,21,Moisturizers,35,2024-12-15
4454,85,3,Cleansers,20,2024-12-24
4454,85,18,Moisturizers,30,2024-12-24
4454,85,22,Moisturizers,40,2024-12-24
4454,85,4,Cleansers,20,2024-12-24
4454,85,19,Moisturizers,25,2024-12-24
4455,101,21,Moisturizers,35,2024-04-21
4455,101,19,Moisturizers,25,2024-04-21
4455,101,36,Lip Care,20,2024-04-21
4456,499,18,Moisturizers,30,2025-01-10
4456,499,2,Cleansers,15,2025-01-10
4456,499,5,Cleansers,25,2025-01-10
4456,499,31,Eye Care,55,2025-01-10
4456,499,22,Moisturizers,40,2025-01-10
4457,273,44,Sensitive Skin Treatment,25,2024-02-20
4457,273,2,Cleansers,15,2024-02-20
4458,134,47,Skin Repair & Healing,25,2024-12-15
4458,134,21,Moisturizers,35,2024-12-15
4458,134,4,Cleansers,20,2024-12-15
4459,438,34,Lip Care,5,2024-08-30
4459,438,18,Moisturizers,30,2024-08-30
4459,438,20,Moisturizers,30,2024-08-30
4460,16,36,Lip Care,20,2025-02-01
4460,16,22,Moisturizers,40,2025-02-01
4461,419,2,Cleansers,15,2025-02-10
4461,419,31,Eye Care,55,2025-02-10
4461,419,36,Lip Care,20,2025-02-10
4462,22,2,Cleansers,15,2024-09-05
4462,22,34,Lip Care,5,2024-09-05
4462,22,3,Cleansers,20,2024-09-05
4462,22,40,Acne Treatment,35,2024-09-05
4463,351,35,Lip Care,15,2024-08-05
4463,351,22,Moisturizers,40,2024-08-05
4463,351,31,Eye Care,55,2024-08-05
4463,351,32,Eye Care,40,2024-08-05
4464,213,22,Moisturizers,40,2024-10-17
4464,213,35,Lip Care,15,2024-10-17
4464,213,21,Moisturizers,35,2024-10-17
4464,213,32,Eye Care,40,2024-10-17
4464,213,19,Moisturizers,25,2024-10-17
4465,109,18,Moisturizers,30,2025-02-20
4465,109,2,Cleansers,15,2025-02-20
4465,109,3,Cleansers,20,2025-02-20
4465,109,1,Cleansers,20,2025-02-20
4466,27,1,Cleansers,20,2024-11-07
4466,27,3,Cleansers,20,2024-11-07
4466,27,36,Lip Care,20,2024-11-07
4467,481,45,Sensitive Skin Treatment,25,2024-10-16
4467,481,44,Sensitive Skin Treatment,25,2024-10-16
4468,345,5,Cleansers,25,2024-12-17
4468,345,20,Moisturizers,30,2024-12-17
4468,345,19,Moisturizers,25,2024-12-17
4468,345,44,Sensitive Skin Treatment,25,2024-12-17
4469,479,35,Lip Care,15,2024-05-25
4469,479,20,Moisturizers,30,2024-05-25
4470,109,21,Moisturizers,35,2025-02-20
4470,109,1,Cleansers,20,2025-02-20
4470,109,36,Lip Care,20,2025-02-20
4470,109,39,Acne Treatment,35,2025-02-20
4470,109,20,Moisturizers,30,2025-02-20
4471,318,44,Sensitive Skin Treatment,25,2024-05-22
4471,318,32,Eye Care,40,2024-05-22
4472,242,45,Sensitive Skin Treatment,25,2024-11-24
4472,242,50,Pore Care,20,2024-11-24
4472,242,5,Cleansers,25,2024-11-24
4472,242,33,Eye Care,25,2024-11-24
4472,242,18,Moisturizers,30,2024-11-24
4473,438,4,Cleansers,20,2024-06-14
4473,438,32,Eye Care,40,2024-06-14
4473,438,31,Eye Care,55,2024-06-14
4473,438,20,Moisturizers,30,2024-06-14
4473,438,3,Cleansers,20,2024-06-14
4474,294,35,Lip Care,15,2024-05-14
4474,294,32,Eye Care,40,2024-05-14
4474,294,3,Cleansers,20,2024-05-14
4475,14,21,Moisturizers,35,2025-01-15
4475,14,39,Acne Treatment,35,2025-01-15
4475,14,1,Cleansers,20,2025-01-15
4475,14,4,Cleansers,20,2025-01-15
4475,14,47,Skin Repair & Healing,25,2025-01-15
4476,345,44,Sensitive Skin Treatment,25,2024-12-23
4476,345,32,Eye Care,40,2024-12-23
4476,345,36,Lip Care,20,2024-12-23
4476,345,4,Cleansers,20,2024-12-23
4477,425,45,Sensitive Skin Treatment,25,2024-04-07
4477,425,36,Lip Care,20,2024-04-07
4478,472,20,Moisturizers,30,2025-02-16
4478,472,1,Cleansers,20,2025-02-16
4478,472,35,Lip Care,15,2025-02-16
4478,472,32,Eye Care,40,2025-02-16
4478,472,36,Lip Care,20,2025-02-16
4479,90,4,Cleansers,20,2024-11-27
4479,90,20,Moisturizers,30,2024-11-27
4479,90,36,Lip Care,20,2024-11-27
4479,90,18,Moisturizers,30,2024-11-27
4480,168,40,Acne Treatment,35,2024-01-29
4480,168,39,Acne Treatment,35,2024-01-29
4481,281,5,Cleansers,25,2024-03-11
4481,281,44,Sensitive Skin Treatment,25,2024-03-11
4481,281,18,Moisturizers,30,2024-03-11
4481,281,21,Moisturizers,35,2024-03-11
4481,281,32,Eye Care,40,2024-03-11
4482,424,18,Moisturizers,30,2025-01-22
4482,424,22,Moisturizers,40,2025-01-22
4483,382,34,Lip Care,5,2024-12-01
4483,382,4,Cleansers,20,2024-12-01
4483,382,1,Cleansers,20,2024-12-01
4483,382,32,Eye Care,40,2024-12-01
4484,258,19,Moisturizers,25,2024-01-30
4484,258,34,Lip Care,5,2024-01-30
4484,258,20,Moisturizers,30,2024-01-30
4484,258,18,Moisturizers,30,2024-01-30
4485,431,44,Sensitive Skin Treatment,25,2024-12-27
4485,431,33,Eye Care,25,2024-12-27
4485,431,4,Cleansers,20,2024-12-27
4486,342,3,Cleansers,20,2024-09-16
4486,342,2,Cleansers,15,2024-09-16
4487,170,18,Moisturizers,30,2024-11-07
4487,170,34,Lip Care,5,2024-11-07
4487,170,35,Lip Care,15,2024-11-07
4487,170,40,Acne Treatment,35,2024-11-07
4487,170,5,Cleansers,25,2024-11-07
4488,113,19,Moisturizers,25,2024-07-28
4488,113,4,Cleansers,20,2024-07-28
4488,113,45,Sensitive Skin Treatment,25,2024-07-28
4489,8,39,Acne Treatment,35,2024-09-21
4489,8,47,Skin Repair & Healing,25,2024-09-21
4490,23,21,Moisturizers,35,2024-04-12
4490,23,40,Acne Treatment,35,2024-04-12
4490,23,34,Lip Care,5,2024-04-12
4491,311,45,Sensitive Skin Treatment,25,2025-02-21
4491,311,3,Cleansers,20,2025-02-21
4491,311,35,Lip Care,15,2025-02-21
4491,311,45,Sensitive Skin Treatment,25,2025-02-21
4492,400,45,Sensitive Skin Treatment,25,2025-01-29
4492,400,18,Moisturizers,30,2025-01-29
4492,400,33,Eye Care,25,2025-01-29
4492,400,19,Moisturizers,25,2025-01-29
4492,400,1,Cleansers,20,2025-01-29
4493,500,34,Lip Care,5,2024-04-09
4493,500,4,Cleansers,20,2024-04-09
4494,163,5,Cleansers,25,2024-06-05
4494,163,45,Sensitive Skin Treatment,25,2024-06-05
4495,140,18,Moisturizers,30,2024-02-25
4495,140,34,Lip Care,5,2024-02-25
4495,140,2,Cleansers,15,2024-02-25
4495,140,45,Sensitive Skin Treatment,25,2024-02-25
4495,140,20,Moisturizers,30,2024-02-25
4496,271,36,Lip Care,20,2025-01-03
4496,271,3,Cleansers,20,2025-01-03
4496,271,34,Lip Care,5,2025-01-03
4496,271,20,Moisturizers,30,2025-01-03
4497,404,3,Cleansers,20,2025-02-09
4497,404,20,Moisturizers,30,2025-02-09
4497,404,35,Lip Care,15,2025-02-09
4497,404,36,Lip Care,20,2025-02-09
4498,321,45,Sensitive Skin Treatment,25,2024-10-19
4498,321,22,Moisturizers,40,2024-10-19
4498,321,32,Eye Care,40,2024-10-19
4499,96,18,Moisturizers,30,2024-08-03
4499,96,36,Lip Care,20,2024-08-03
4499,96,1,Cleansers,20,2024-08-03
4500,75,34,Lip Care,5,2024-11-29
4500,75,40,Acne Treatment,35,2024-11-29
4500,75,47,Skin Repair & Healing,25,2024-11-29
4500,75,18,Moisturizers,30,2024-11-29
4500,75,4,Cleansers,20,2024-11-29
4501,389,20,Moisturizers,30,2024-01-18
4501,389,35,Lip Care,15,2024-01-18
4501,389,2,Cleansers,15,2024-01-18
4502,75,47,Skin Repair & Healing,25,2024-01-11
4502,75,21,Moisturizers,35,2024-01-11
4502,75,36,Lip Care,20,2024-01-11
4502,75,5,Cleansers,25,2024-01-11
4502,75,40,Acne Treatment,35,2024-01-11
4503,283,20,Moisturizers,30,2024-10-08
4503,283,18,Moisturizers,30,2024-10-08
4503,283,22,Moisturizers,40,2024-10-08
4504,401,18,Moisturizers,30,2024-02-04
4504,401,31,Eye Care,55,2024-02-04
4504,401,5,Cleansers,25,2024-02-04
4504,401,36,Lip Care,20,2024-02-04
4505,151,5,Cleansers,25,2024-06-02
4505,151,19,Moisturizers,25,2024-06-02
4505,151,34,Lip Care,5,2024-06-02
4505,151,44,Sensitive Skin Treatment,25,2024-06-02
4506,149,4,Cleansers,20,2024-05-21
4506,149,35,Lip Care,15,2024-05-21
4506,149,18,Moisturizers,30,2024-05-21
4506,149,34,Lip Care,5,2024-05-21
4506,149,36,Lip Care,20,2024-05-21
4507,150,3,Cleansers,20,2024-04-24
4507,150,5,Cleansers,25,2024-04-24
4507,150,1,Cleansers,20,2024-04-24
4507,150,34,Lip Care,5,2024-04-24
4507,150,45,Sensitive Skin Treatment,25,2024-04-24
4508,285,35,Lip Care,15,2024-09-26
4508,285,32,Eye Care,40,2024-09-26
4508,285,45,Sensitive Skin Treatment,25,2024-09-26
4508,285,20,Moisturizers,30,2024-09-26
4509,231,35,Lip Care,15,2024-02-24
4509,231,5,Cleansers,25,2024-02-24
4509,231,4,Cleansers,20,2024-02-24
4510,33,1,Cleansers,20,2024-03-24
4510,33,21,Moisturizers,35,2024-03-24
4511,309,31,Eye Care,55,2024-07-30
4511,309,19,Moisturizers,25,2024-07-30
4511,309,32,Eye Care,40,2024-07-30
4511,309,49,Pore Care,35,2024-07-30
4511,309,50,Pore Care,20,2024-07-30
4512,213,19,Moisturizers,25,2024-04-21
4512,213,32,Eye Care,40,2024-04-21
4513,61,48,Skin Repair & Healing,20,2024-01-21
4513,61,35,Lip Care,15,2024-01-21
4513,61,4,Cleansers,20,2024-01-21
4513,61,40,Acne Treatment,35,2024-01-21
4513,61,18,Moisturizers,30,2024-01-21
4514,382,21,Moisturizers,35,2024-06-16
4514,382,20,Moisturizers,30,2024-06-16
4514,382,2,Cleansers,15,2024-06-16
4514,382,22,Moisturizers,40,2024-06-16
4514,382,5,Cleansers,25,2024-06-16
4515,345,49,Pore Care,35,2024-04-20
4515,345,22,Moisturizers,40,2024-04-20
4515,345,20,Moisturizers,30,2024-04-20
4515,345,45,Sensitive Skin Treatment,25,2024-04-20
4515,345,32,Eye Care,40,2024-04-20
4516,493,45,Sensitive Skin Treatment,25,2025-01-08
4516,493,36,Lip Care,20,2025-01-08
4517,63,4,Cleansers,20,2024-01-21
4517,63,34,Lip Care,5,2024-01-21
4517,63,48,Skin Repair & Healing,20,2024-01-21
4517,63,2,Cleansers,15,2024-01-21
4517,63,40,Acne Treatment,35,2024-01-21
4518,248,5,Cleansers,25,2024-12-03
4518,248,35,Lip Care,15,2024-12-03
4518,248,44,Sensitive Skin Treatment,25,2024-12-03
4518,248,32,Eye Care,40,2024-12-03
4519,66,36,Lip Care,20,2024-04-21
4519,66,2,Cleansers,15,2024-04-21
4519,66,34,Lip Care,5,2024-04-21
4520,338,1,Cleansers,20,2024-01-25
4520,338,49,Pore Care,35,2024-01-25
4520,338,4,Cleansers,20,2024-01-25
4521,183,40,Acne Treatment,35,2024-11-02
4521,183,1,Cleansers,20,2024-11-02
4521,183,22,Moisturizers,40,2024-11-02
4522,38,5,Cleansers,25,2024-04-17
4522,38,3,Cleansers,20,2024-04-17
4522,38,2,Cleansers,15,2024-04-17
4522,38,47,Skin Repair & Healing,25,2024-04-17
4522,38,36,Lip Care,20,2024-04-17
4523,494,31,Eye Care,55,2025-02-08
4523,494,2,Cleansers,15,2025-02-08
4523,494,21,Moisturizers,35,2025-02-08
4523,494,18,Moisturizers,30,2025-02-08
4523,494,45,Sensitive Skin Treatment,25,2025-02-08
4524,399,50,Pore Care,20,2024-12-16
4524,399,36,Lip Care,20,2024-12-16
4525,325,2,Cleansers,15,2024-05-15
4525,325,18,Moisturizers,30,2024-05-15
4525,325,19,Moisturizers,25,2024-05-15
4525,325,32,Eye Care,40,2024-05-15
4525,325,36,Lip Care,20,2024-05-15
4526,422,21,Moisturizers,35,2024-10-18
4526,422,18,Moisturizers,30,2024-10-18
4526,422,3,Cleansers,20,2024-10-18
4526,422,22,Moisturizers,40,2024-10-18
4526,422,32,Eye Care,40,2024-10-18
4527,230,49,Pore Care,35,2024-08-14
4527,230,2,Cleansers,15,2024-08-14
4528,348,32,Eye Care,40,2024-10-30
4528,348,44,Sensitive Skin Treatment,25,2024-10-30
4529,464,44,Sensitive Skin Treatment,25,2024-03-11
4529,464,20,Moisturizers,30,2024-03-11
4530,406,20,Moisturizers,30,2024-11-09
4530,406,45,Sensitive Skin Treatment,25,2024-11-09
4530,406,33,Eye Care,25,2024-11-09
4530,406,34,Lip Care,5,2024-11-09
4531,257,18,Moisturizers,30,2024-08-02
4531,257,35,Lip Care,15,2024-08-02
4532,157,45,Sensitive Skin Treatment,25,2024-01-31
4532,157,19,Moisturizers,25,2024-01-31
4533,162,39,Acne Treatment,35,2024-07-11
4533,162,18,Moisturizers,30,2024-07-11
4533,162,4,Cleansers,20,2024-07-11
4533,162,1,Cleansers,20,2024-07-11
4534,20,40,Acne Treatment,35,2024-10-18
4534,20,47,Skin Repair & Healing,25,2024-10-18
4534,20,40,Acne Treatment,35,2024-10-18
4534,20,19,Moisturizers,25,2024-10-18
4534,20,20,Moisturizers,30,2024-10-18
4535,23,20,Moisturizers,30,2024-05-18
4535,23,3,Cleansers,20,2024-05-18
4536,426,18,Moisturizers,30,2024-11-23
4536,426,22,Moisturizers,40,2024-11-23
4537,440,36,Lip Care,20,2024-05-19
4537,440,44,Sensitive Skin Treatment,25,2024-05-19
4538,278,5,Cleansers,25,2024-07-28
4538,278,19,Moisturizers,25,2024-07-28
4538,278,4,Cleansers,20,2024-07-28
4538,278,44,Sensitive Skin Treatment,25,2024-07-28
4538,278,3,Cleansers,20,2024-07-28
4539,275,45,Sensitive Skin Treatment,25,2025-01-30
4539,275,34,Lip Care,5,2025-01-30
4540,318,32,Eye Care,40,2024-08-11
4540,318,22,Moisturizers,40,2024-08-11
4540,318,31,Eye Care,55,2024-08-11
4540,318,4,Cleansers,20,2024-08-11
4541,92,1,Cleansers,20,2024-06-30
4541,92,46,Skin Repair & Healing,20,2024-06-30
4541,92,34,Lip Care,5,2024-06-30
4541,92,48,Skin Repair & Healing,20,2024-06-30
4541,92,20,Moisturizers,30,2024-06-30
4542,229,33,Eye Care,25,2024-08-21
4542,229,31,Eye Care,55,2024-08-21
4542,229,32,Eye Care,40,2024-08-21
4543,139,36,Lip Care,20,2024-04-25
4543,139,34,Lip Care,5,2024-04-25
4544,38,21,Moisturizers,35,2024-01-22
4544,38,4,Cleansers,20,2024-01-22
4544,38,39,Acne Treatment,35,2024-01-22
4545,250,5,Cleansers,25,2024-09-28
4545,250,31,Eye Care,55,2024-09-28
4545,250,21,Moisturizers,35,2024-09-28
4545,250,49,Pore Care,35,2024-09-28
4546,149,34,Lip Care,5,2024-08-08
4546,149,22,Moisturizers,40,2024-08-08
4547,145,3,Cleansers,20,2025-02-12
4547,145,22,Moisturizers,40,2025-02-12
4547,145,34,Lip Care,5,2025-02-12
4547,145,44,Sensitive Skin Treatment,25,2025-02-12
4548,97,45,Sensitive Skin Treatment,25,2024-07-05
4548,97,44,Sensitive Skin Treatment,25,2024-07-05
4549,340,36,Lip Care,20,2024-08-19
4549,340,34,Lip Care,5,2024-08-19
4549,340,49,Pore Care,35,2024-08-19
4549,340,22,Moisturizers,40,2024-08-19
4549,340,3,Cleansers,20,2024-08-19
4550,474,22,Moisturizers,40,2024-10-07
4550,474,1,Cleansers,20,2024-10-07
4550,474,44,Sensitive Skin Treatment,25,2024-10-07
4550,474,21,Moisturizers,35,2024-10-07
4551,337,33,Eye Care,25,2025-01-17
4551,337,31,Eye Care,55,2025-01-17
4551,337,21,Moisturizers,35,2025-01-17
4552,296,50,Pore Care,20,2024-09-11
4552,296,36,Lip Care,20,2024-09-11
4553,26,39,Acne Treatment,35,2024-01-06
4553,26,1,Cleansers,20,2024-01-06
4554,495,31,Eye Care,55,2024-06-25
4554,495,36,Lip Care,20,2024-06-25
4555,214,45,Sensitive Skin Treatment,25,2024-11-09
4555,214,34,Lip Care,5,2024-11-09
4555,214,32,Eye Care,40,2024-11-09
4555,214,33,Eye Care,25,2024-11-09
4556,272,49,Pore Care,35,2025-01-29
4556,272,1,Cleansers,20,2025-01-29
4556,272,22,Moisturizers,40,2025-01-29
4556,272,33,Eye Care,25,2025-01-29
4556,272,21,Moisturizers,35,2025-01-29
4557,371,5,Cleansers,25,2024-05-01
4557,371,49,Pore Care,35,2024-05-01
4557,371,3,Cleansers,20,2024-05-01
4558,225,22,Moisturizers,40,2024-02-14
4558,225,18,Moisturizers,30,2024-02-14
4558,225,21,Moisturizers,35,2024-02-14
4559,239,1,Cleansers,20,2024-06-04
4559,239,31,Eye Care,55,2024-06-04
4559,239,50,Pore Care,20,2024-06-04
4559,239,33,Eye Care,25,2024-06-04
4559,239,49,Pore Care,35,2024-06-04
4560,140,20,Moisturizers,30,2024-07-19
4560,140,3,Cleansers,20,2024-07-19
4560,140,44,Sensitive Skin Treatment,25,2024-07-19
4560,140,45,Sensitive Skin Treatment,25,2024-07-19
4561,6,1,Cleansers,20,2024-01-31
4561,6,18,Moisturizers,30,2024-01-31
4561,6,4,Cleansers,20,2024-01-31
4562,369,45,Sensitive Skin Treatment,25,2024-02-25
4562,369,18,Moisturizers,30,2024-02-25
4562,369,4,Cleansers,20,2024-02-25
4562,369,34,Lip Care,5,2024-02-25
4563,101,45,Sensitive Skin Treatment,25,2024-01-18
4563,101,3,Cleansers,20,2024-01-18
4563,101,40,Acne Treatment,35,2024-01-18
4563,101,20,Moisturizers,30,2024-01-18
4563,101,18,Moisturizers,30,2024-01-18
4564,384,49,Pore Care,35,2024-03-16
4564,384,33,Eye Care,25,2024-03-16
4564,384,2,Cleansers,15,2024-03-16
4565,468,22,Moisturizers,40,2024-04-27
4565,468,31,Eye Care,55,2024-04-27
4565,468,44,Sensitive Skin Treatment,25,2024-04-27
4565,468,4,Cleansers,20,2024-04-27
4565,468,18,Moisturizers,30,2024-04-27
4566,61,35,Lip Care,15,2024-07-05
4566,61,4,Cleansers,20,2024-07-05
4566,61,36,Lip Care,20,2024-07-05
4566,61,1,Cleansers,20,2024-07-05
4567,83,19,Moisturizers,25,2024-12-07
4567,83,5,Cleansers,25,2024-12-07
4567,83,44,Sensitive Skin Treatment,25,2024-12-07
4568,152,44,Sensitive Skin Treatment,25,2024-09-01
4568,152,20,Moisturizers,30,2024-09-01
4568,152,4,Cleansers,20,2024-09-01
4568,152,21,Moisturizers,35,2024-09-01
4569,478,2,Cleansers,15,2024-12-18
4569,478,31,Eye Care,55,2024-12-18
4569,478,21,Moisturizers,35,2024-12-18
4570,259,32,Eye Care,40,2024-05-22
4570,259,4,Cleansers,20,2024-05-22
4571,326,33,Eye Care,25,2024-02-16
4571,326,31,Eye Care,55,2024-02-16
4571,326,22,Moisturizers,40,2024-02-16
4571,326,5,Cleansers,25,2024-02-16
4571,326,49,Pore Care,35,2024-02-16
4572,417,21,Moisturizers,35,2025-02-02
4572,417,45,Sensitive Skin Treatment,25,2025-02-02
4573,332,45,Sensitive Skin Treatment,25,2024-10-05
4573,332,19,Moisturizers,25,2024-10-05
4574,67,47,Skin Repair & Healing,25,2024-04-21
4574,67,1,Cleansers,20,2024-04-21
4574,67,21,Moisturizers,35,2024-04-21
4574,67,22,Moisturizers,40,2024-04-21
4574,67,4,Cleansers,20,2024-04-21
4575,292,45,Sensitive Skin Treatment,25,2024-11-26
4575,292,19,Moisturizers,25,2024-11-26
4575,292,50,Pore Care,20,2024-11-26
4576,498,45,Sensitive Skin Treatment,25,2024-01-20
4576,498,21,Moisturizers,35,2024-01-20
4576,498,19,Moisturizers,25,2024-01-20
4576,498,33,Eye Care,25,2024-01-20
4577,196,45,Sensitive Skin Treatment,25,2024-12-27
4577,196,1,Cleansers,20,2024-12-27
4577,196,5,Cleansers,25,2024-12-27
4578,279,45,Sensitive Skin Treatment,25,2024-01-16
4578,279,22,Moisturizers,40,2024-01-16
4579,20,1,Cleansers,20,2024-09-02
4579,20,22,Moisturizers,40,2024-09-02
4579,20,40,Acne Treatment,35,2024-09-02
4580,314,4,Cleansers,20,2024-09-23
4580,314,5,Cleansers,25,2024-09-23
4580,314,20,Moisturizers,30,2024-09-23
4581,325,50,Pore Care,20,2024-06-26
4581,325,21,Moisturizers,35,2024-06-26
4581,325,20,Moisturizers,30,2024-06-26
4581,325,34,Lip Care,5,2024-06-26
4582,98,45,Sensitive Skin Treatment,25,2025-02-01
4582,98,21,Moisturizers,35,2025-02-01
4582,98,47,Skin Repair & Healing,25,2025-02-01
4582,98,19,Moisturizers,25,2025-02-01
4582,98,44,Sensitive Skin Treatment,25,2025-02-01
4583,473,35,Lip Care,15,2024-04-30
4583,473,33,Eye Care,25,2024-04-30
4583,473,2,Cleansers,15,2024-04-30
4583,473,31,Eye Care,55,2024-04-30
4584,429,36,Lip Care,20,2024-08-20
4584,429,22,Moisturizers,40,2024-08-20
4584,429,33,Eye Care,25,2024-08-20
4584,429,31,Eye Care,55,2024-08-20
4585,120,4,Cleansers,20,2025-01-21
4585,120,20,Moisturizers,30,2025-01-21
4585,120,36,Lip Care,20,2025-01-21
4586,23,40,Acne Treatment,35,2024-09-19
4586,23,48,Skin Repair & Healing,20,2024-09-19
4586,23,18,Moisturizers,30,2024-09-19
4587,78,44,Sensitive Skin Treatment,25,2024-07-03
4587,78,36,Lip Care,20,2024-07-03
4587,78,3,Cleansers,20,2024-07-03
4587,78,2,Cleansers,15,2024-07-03
4588,447,1,Cleansers,20,2024-07-01
4588,447,32,Eye Care,40,2024-07-01
4588,447,31,Eye Care,55,2024-07-01
4588,447,21,Moisturizers,35,2024-07-01
4589,326,32,Eye Care,40,2024-07-15
4589,326,1,Cleansers,20,2024-07-15
4590,120,5,Cleansers,25,2024-03-20
4590,120,19,Moisturizers,25,2024-03-20
4590,120,18,Moisturizers,30,2024-03-20
4590,120,22,Moisturizers,40,2024-03-20
4590,120,1,Cleansers,20,2024-03-20
4591,2,5,Cleansers,25,2024-08-29
4591,2,20,Moisturizers,30,2024-08-29
4591,2,21,Moisturizers,35,2024-08-29
4591,2,2,Cleansers,15,2024-08-29
4591,2,22,Moisturizers,40,2024-08-29
4592,416,35,Lip Care,15,2025-01-22
4592,416,36,Lip Care,20,2025-01-22
4593,310,32,Eye Care,40,2024-03-02
4593,310,21,Moisturizers,35,2024-03-02
4593,310,44,Sensitive Skin Treatment,25,2024-03-02
4593,310,50,Pore Care,20,2024-03-02
4593,310,33,Eye Care,25,2024-03-02
4594,55,3,Cleansers,20,2025-01-07
4594,55,40,Acne Treatment,35,2025-01-07
4594,55,39,Acne Treatment,35,2025-01-07
4595,327,34,Lip Care,5,2024-06-14
4595,327,36,Lip Care,20,2024-06-14
4595,327,44,Sensitive Skin Treatment,25,2024-06-14
4595,327,22,Moisturizers,40,2024-06-14
4595,327,49,Pore Care,35,2024-06-14
4596,173,45,Sensitive Skin Treatment,25,2024-10-25
4596,173,44,Sensitive Skin Treatment,25,2024-10-25
4597,450,20,Moisturizers,30,2024-12-16
4597,450,4,Cleansers,20,2024-12-16
4597,450,33,Eye Care,25,2024-12-16
4597,450,22,Moisturizers,40,2024-12-16
4598,42,18,Moisturizers,30,2025-01-05
4598,42,3,Cleansers,20,2025-01-05
4598,42,1,Cleansers,20,2025-01-05
4598,42,46,Skin Repair & Healing,20,2025-01-05
4599,99,45,Sensitive Skin Treatment,25,2025-01-21
4599,99,20,Moisturizers,30,2025-01-21
4599,99,1,Cleansers,20,2025-01-21
4599,99,3,Cleansers,20,2025-01-21
4600,421,45,Sensitive Skin Treatment,25,2024-05-13
4600,421,5,Cleansers,25,2024-05-13
4601,246,35,Lip Care,15,2024-02-04
4601,246,49,Pore Care,35,2024-02-04
4601,246,5,Cleansers,25,2024-02-04
4602,75,47,Skin Repair & Healing,25,2024-06-06
4602,75,19,Moisturizers,25,2024-06-06
4602,75,46,Skin Repair & Healing,20,2024-06-06
4602,75,39,Acne Treatment,35,2024-06-06
4602,75,40,Acne Treatment,35,2024-06-06
4603,302,49,Pore Care,35,2024-01-02
4603,302,35,Lip Care,15,2024-01-02
4603,302,45,Sensitive Skin Treatment,25,2024-01-02
4603,302,5,Cleansers,25,2024-01-02
4603,302,32,Eye Care,40,2024-01-02
4604,23,40,Acne Treatment,35,2024-11-29
4604,23,47,Skin Repair & Healing,25,2024-11-29
4604,23,47,Skin Repair & Healing,25,2024-11-29
4604,23,22,Moisturizers,40,2024-11-29
4605,409,3,Cleansers,20,2024-06-06
4605,409,2,Cleansers,15,2024-06-06
4605,409,1,Cleansers,20,2024-06-06
4605,409,44,Sensitive Skin Treatment,25,2024-06-06
4605,409,19,Moisturizers,25,2024-06-06
